        1681   7.8012189353932305E-009   7.4670570798562925E-009   7.0946400421156852E-009
        6561   6.3813863873598044E-011   6.0486828284685485E-011   5.5496496287332775E-011
       14641   3.7894634782656391E-012   3.5832391832945745E-012   3.3348879213690452E-012
       25921   7.0138714585458175E-009   7.1208836153228507E-009   1.1132025190541128E-008
