        1681   7.7930003297609418E-009   7.4625015860172466E-009   7.0946400421156852E-009
        6561   6.3789966555049190E-011   6.0479123872420024E-011   5.5497495488054938E-011
       14641   3.7893352372125363E-012   3.5860290244387944E-012   3.3266722709868191E-012
       25921   1.6286349539114182E-012   1.6343145658249263E-012   1.7134071939040041E-012
