         625   1.6925937027812677E-005   1.6451436057748933E-005   1.4190705520333857E-005
        2401   5.7681572264911893E-007   5.5352466345990678E-007   4.6227490479999744E-007
        5329   7.8338545933143258E-008   7.4779094698302585E-008   6.1190898792418125E-008
        9409   1.8887421966998046E-008   1.7978530055008011E-008   1.4536727488412282E-008
