        1089   2.9845986576172008E-007   3.5572861472176098E-007   6.1213623425704355E-007
        4225   4.9140536729831140E-009   5.8591144970082497E-009   1.0897981073121343E-008
        9409   4.3961369413330710E-010   5.2323098104095219E-010   9.7960672906793889E-010
       16641   7.9001853124800683E-011   9.3914758638924679E-011   1.7578671851481431E-010
