         625   1.6925937027812677E-005   1.6451436057748933E-005   1.4190705520333857E-005
        2401   5.7681565070233986E-007   5.5352460050679702E-007   4.6227453087688275E-007
        5329   7.8338545220638571E-008   7.4779094168909534E-008   6.1190894462548329E-008
        9409   1.8887421966998046E-008   1.7978530055008011E-008   1.4536727488412282E-008
