         625   1.6925937027753642E-005   1.6451436057690413E-005   1.4190705519778746E-005
        2401   5.7681565066608082E-007   5.5352460046797337E-007   4.6227453098790505E-007
        5329   7.8338545169971205E-008   7.4779094032816168E-008   6.1190896571972075E-008
        9409   1.8887422080990545E-008   1.7978530086964873E-008   1.4536729486813726E-008
