        1089   2.9845988202664367E-007   3.5572862652185315E-007   6.1213634294787767E-007
        4225   4.9140530480564578E-009   5.8591146542574034E-009   1.0897977853474572E-008
        9409   4.3961420200093831E-010   5.2323101820267948E-010   9.7960972667010537E-010
       16641   7.9001908362591960E-011   9.3914751389793378E-011   1.7578738464862909E-010
