           4         544   1.0000000000000000E-003   8.6528726445278422E-006
           4        2175   1.0000000000000000E-003   2.2057463841839718E-006
           4        4894   1.0000000000000000E-003   9.8681845818577218E-007
           4        8700   1.0000000000000000E-003   5.5637990823581307E-007
