           4         301   3.0303030303030304E-002   1.6119767790615546E-005
           4        4522   1.5384615384615385E-002   1.0739040671583685E-006
           4       22426   1.0309278350515464E-002   2.1676651718043220E-007
           4       70148   7.7519379844961239E-003   6.9316303102222475E-008
