625   4.3144e-03   1.6332e-05   1.4832e-05
2401   5.1764e-04   5.2408e-07   4.7388e-07
5329   1.5113e-04   6.9551e-08   6.2235e-08
9409   6.3285e-05   1.6566e-08   1.4724e-08
