625   3.4635e-03   1.4339e-05   1.4485e-05
2401   4.6575e-04   4.9203e-07   4.6665e-07
5329   1.4100e-04   6.6719e-08   6.1573e-08
9409   6.0103e-05   1.6061e-08   1.4605e-08
