289   3.0263e-01   2.1037e-03   2.1016e-03
1089   7.1785e-02   1.3544e-04   1.3196e-04
2401   3.1301e-02   2.7005e-05   2.6084e-05
4225   1.7435e-02   8.5843e-06   8.2551e-06
