1681   4.2178e-06   6.3007e-09   7.0952e-09
6561   1.3912e-07   5.2262e-11   5.5492e-11
14641   1.8605e-08   3.1170e-12   3.2493e-12
25921   4.4630e-09   4.2057e-13   4.6052e-13
