           4         967   1.0000000000000000E-003   1.9163165638725560E-008
           4        3867   1.0000000000000000E-003   4.5510027795631057E-010
           4        8700   1.0000000000000000E-003   4.7330217469004139E-011
           4       15466   1.0000000000000000E-003   1.0089176446067136E-011
