           2          22   5.8823529411764705E-002   2.7685493565997576E-004
           2         301   3.0303030303030304E-002   2.8277605005647340E-005
           2        1461   2.0408163265306121E-002   6.5506511034700313E-006
           2        4522   1.5384615384615385E-002   2.1294557763141427E-006
