           3          26   4.0000000000000001E-002   1.9110190076709215E-004
           3         814   2.0408163265306121E-002   6.1301304419158330E-006
           3        6136   1.3698630136986301E-002   8.1459696173835332E-007
           3       25765   1.0309278350515464E-002   1.9414727835378142E-007
