           2          18   5.8823529411764705E-002   3.1550835404070261E-004
           2         548   3.0303030303030304E-002   2.4669589741634295E-005
           2        4119   2.0408163265306121E-002   5.7150048050015042E-006
           2       17265   1.5384615384615385E-002   1.8413104466227219E-006
