625   5.1853e-03   2.0909e-05   2.1035e-05
2401   5.7459e-04   5.8953e-07   6.0151e-07
5329   1.6232e-04   7.4723e-08   7.5054e-08
9409   6.6784e-05   1.7407e-08   1.7209e-08
