1089   1.3311e-04   3.3734e-07   6.1794e-07
4225   8.0565e-06   5.4032e-09   1.0920e-08
9409   1.5744e-06   4.7768e-10   9.7991e-10
16641   4.9751e-07   8.5334e-11   1.7695e-10
