1681   4.8036e-06   6.8388e-09   7.0983e-09
6561   1.4817e-07   5.4416e-11   5.5641e-11
14641   2.0619e-08   3.3736e-12   3.7883e-12
25921   4.9866e-09   4.6299e-13   5.4878e-13
