81   8.8020e+00   2.7601e-01   2.1733e-01
289   8.2803e+00   6.6784e-02   5.7303e-02
625   8.0309e+00   2.9101e-02   2.5699e-02
1089   7.8952e+00   1.6184e-02   1.4500e-02
